paper,rating,title,date,duration,genre,nationality,direction,actors
Le Monde,Pas mal,1001 grammes,2015-03-11,93,Drame,norvégien,De Bent Hamer,"Avec Ane Dahl Torp, Laurent Stocker, Hildegun Riise"
Le Parisien,Pas mal,1001 grammes,2015-03-11,93,Drame,norvégien,De Bent Hamer,"Avec Ane Dahl Torp, Laurent Stocker, Hildegun Riise"
Première,Pas mal,1001 grammes,2015-03-11,93,Drame,norvégien,De Bent Hamer,"Avec Ane Dahl Torp, Laurent Stocker, Hildegun Riise"
Studio Ciné Live,Pas mal,1001 grammes,2015-03-11,93,Drame,norvégien,De Bent Hamer,"Avec Ane Dahl Torp, Laurent Stocker, Hildegun Riise"
Télérama,Pas mal,1001 grammes,2015-03-11,93,Drame,norvégien,De Bent Hamer,"Avec Ane Dahl Torp, Laurent Stocker, Hildegun Riise"
Le Journal du Dimanche,Pas terrible,1001 grammes,2015-03-11,93,Drame,norvégien,De Bent Hamer,"Avec Ane Dahl Torp, Laurent Stocker, Hildegun Riise"
Le Nouvel Observateur,Très mauvais,1001 grammes,2015-03-11,93,Drame,norvégien,De Bent Hamer,"Avec Ane Dahl Torp, Laurent Stocker, Hildegun Riise"
Le Parisien,Chef-d'oeuvre,108 Rois-Démons,2015-01-21,104,Famille,français,De Pascal Morelli,"Avec Sylvain Mounier, Melissa Cornu, Hugues Hausman"
20 Minutes,Très bien,108 Rois-Démons,2015-01-21,104,Famille,français,De Pascal Morelli,"Avec Sylvain Mounier, Melissa Cornu, Hugues Hausman"
Le Monde,Très bien,108 Rois-Démons,2015-01-21,104,Famille,français,De Pascal Morelli,"Avec Sylvain Mounier, Melissa Cornu, Hugues Hausman"
Libération,Très bien,108 Rois-Démons,2015-01-21,104,Famille,français,De Pascal Morelli,"Avec Sylvain Mounier, Melissa Cornu, Hugues Hausman"
Critikat.com,Pas mal,108 Rois-Démons,2015-01-21,104,Famille,français,De Pascal Morelli,"Avec Sylvain Mounier, Melissa Cornu, Hugues Hausman"
L'Ecran Fantastique,Pas mal,108 Rois-Démons,2015-01-21,104,Famille,français,De Pascal Morelli,"Avec Sylvain Mounier, Melissa Cornu, Hugues Hausman"
La Croix,Pas mal,108 Rois-Démons,2015-01-21,104,Famille,français,De Pascal Morelli,"Avec Sylvain Mounier, Melissa Cornu, Hugues Hausman"
Ouest France,Pas mal,108 Rois-Démons,2015-01-21,104,Famille,français,De Pascal Morelli,"Avec Sylvain Mounier, Melissa Cornu, Hugues Hausman"
Télérama,Pas mal,108 Rois-Démons,2015-01-21,104,Famille,français,De Pascal Morelli,"Avec Sylvain Mounier, Melissa Cornu, Hugues Hausman"
Première,Pas terrible,108 Rois-Démons,2015-01-21,104,Famille,français,De Pascal Morelli,"Avec Sylvain Mounier, Melissa Cornu, Hugues Hausman"
Positif,Très mauvais,108 Rois-Démons,2015-01-21,104,Famille,français,De Pascal Morelli,"Avec Sylvain Mounier, Melissa Cornu, Hugues Hausman"
Critikat.com,Très bien,10949 femmes,2016-04-27,76,Documentaire,algérien,De Nassima Guessoum,NA
Culturopoing.com,Très bien,10949 femmes,2016-04-27,76,Documentaire,algérien,De Nassima Guessoum,NA
Les Fiches du Cinéma,Très bien,10949 femmes,2016-04-27,76,Documentaire,algérien,De Nassima Guessoum,NA
Le Monde,Pas mal,10949 femmes,2016-04-27,76,Documentaire,algérien,De Nassima Guessoum,NA
Télérama,Pas mal,10949 femmes,2016-04-27,76,Documentaire,algérien,De Nassima Guessoum,NA
Charlie Hebdo,Très bien,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
CinemaTeaser,Très bien,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
L'Humanité,Très bien,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
La Croix,Très bien,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
Le Monde,Très bien,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
Paris Match,Très bien,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
Positif,Très bien,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
So Film,Très bien,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
Studio Ciné Live,Très bien,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
Télérama,Très bien,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
Culturebox - France Télévisions,Pas mal,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
Culturopoing.com,Pas mal,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
Les Inrockuptibles,Pas mal,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
Critikat.com,Pas terrible,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
Première,Pas terrible,20 000 jours sur Terre,2014-12-24,97,Musical,britannique,"De Iain Forsyth, Jane Pollard","Avec Nick Cave, Susie Bick, Warren Ellis"
Ecran Large,Chef-d'oeuvre,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Les Inrockuptibles,Chef-d'oeuvre,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Voici,Chef-d'oeuvre,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
CNews,Très bien,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
CinemaTeaser,Très bien,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Femme Actuelle,Très bien,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Le Parisien,Très bien,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Public,Très bien,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Studio Ciné Live,Très bien,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Télé 7 Jours,Très bien,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Closer,Pas mal,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
La Voix du Nord,Pas mal,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Le Dauphiné Libéré,Pas mal,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Les Fiches du Cinéma,Pas mal,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
TF1 News,Pas mal,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Télé 2 semaines,Pas mal,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
TéléCinéObs,Pas mal,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Télérama,Pas mal,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
aVoir-aLire.com,Pas mal,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Le Monde,Pas terrible,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Libération,Pas terrible,22 Jump Street,2014-08-27,112,Policier,américain,"De Phil Lord, Christopher Miller","Avec Channing Tatum, Jonah Hill, Peter Stormare"
Culturebox - France Télévisions,Chef-d'oeuvre,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Les Inrockuptibles,Chef-d'oeuvre,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Studio Ciné Live,Chef-d'oeuvre,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Sud Ouest,Chef-d'oeuvre,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Télérama,Chef-d'oeuvre,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
CNews,Très bien,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Le Dauphiné Libéré,Très bien,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Le Monde,Très bien,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Les Fiches du Cinéma,Très bien,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Libération,Très bien,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Ouest France,Très bien,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Positif,Très bien,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Public,Très bien,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Télé 7 Jours,Très bien,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
TéléCinéObs,Très bien,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Voici,Très bien,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
La Croix,Pas mal,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Le Journal du Dimanche,Pas mal,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Première,Pas mal,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Critikat.com,Pas terrible,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Ecran Large,Pas terrible,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
aVoir-aLire.com,Pas terrible,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Cahiers du Cinéma,Très mauvais,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Télérama,Très mauvais,3 coeurs,2014-09-17,106,Romance,français,De Benoît Jacquot,"Avec Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni"
Metro,Très bien,3 Days to Kill,2014-03-19,116,Thriller,français,De McG,"Avec Kevin Costner, Amber Heard, Hailee Steinfeld"
CinemaTeaser,Pas terrible,3 Days to Kill,2014-03-19,116,Thriller,français,De McG,"Avec Kevin Costner, Amber Heard, Hailee Steinfeld"
Le Journal du Dimanche,Pas terrible,3 Days to Kill,2014-03-19,116,Thriller,français,De McG,"Avec Kevin Costner, Amber Heard, Hailee Steinfeld"
Les Fiches du Cinéma,Pas terrible,3 Days to Kill,2014-03-19,116,Thriller,français,De McG,"Avec Kevin Costner, Amber Heard, Hailee Steinfeld"
Première,Pas terrible,3 Days to Kill,2014-03-19,116,Thriller,français,De McG,"Avec Kevin Costner, Amber Heard, Hailee Steinfeld"
aVoir-aLire.com,Pas terrible,3 Days to Kill,2014-03-19,116,Thriller,français,De McG,"Avec Kevin Costner, Amber Heard, Hailee Steinfeld"
Télé 7 Jours,Très mauvais,3 Days to Kill,2014-03-19,116,Thriller,français,De McG,"Avec Kevin Costner, Amber Heard, Hailee Steinfeld"
TéléCinéObs,Très mauvais,3 Days to Kill,2014-03-19,116,Thriller,français,De McG,"Avec Kevin Costner, Amber Heard, Hailee Steinfeld"
Culturebox - France Télévisions,Très bien,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
L'Ecran Fantastique,Très bien,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
Les Inrockuptibles,Très bien,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
Mad Movies,Très bien,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
Metro,Très bien,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
20 Minutes,Pas mal,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
Ecran Large,Pas mal,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
Première,Pas mal,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
Télé 7 Jours,Pas mal,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
Le Monde,Très mauvais,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
Le Parisien,Très mauvais,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
Les Fiches du Cinéma,Très mauvais,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
Studio Ciné Live,Très mauvais,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
TéléCinéObs,Très mauvais,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
aVoir-aLire.com,Très mauvais,300 : La naissance d'un Empire,2014-03-05,102,Péplum,américain,De Noam Murro,"Avec Sullivan Stapleton, Eva Green, Lena Headey"
Le Parisien,Chef-d'oeuvre,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Libération,Chef-d'oeuvre,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Transfuge,Chef-d'oeuvre,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Critikat.com,Très bien,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
L'Humanité,Très bien,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Le Dauphiné Libéré,Très bien,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Le Journal du Dimanche,Très bien,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Le Point,Très bien,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Positif,Très bien,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Télérama,Très bien,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
L'Express,Pas mal,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
La Croix,Pas mal,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Les Inrockuptibles,Pas mal,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Première,Pas mal,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Le Monde,Pas terrible,300 Hommes,2015-03-25,82,Documentaire,français,"De Aline Dalbis, Emmanuel Gras",NA
Culturebox - France Télévisions,Très bien,99 Homes,2016-03-18,107,Drame,américain,De Ramin Bahrani,"Avec Andrew Garfield, Michael Shannon, Laura Dern"
L'Express,Très bien,99 Homes,2016-03-18,107,Drame,américain,De Ramin Bahrani,"Avec Andrew Garfield, Michael Shannon, Laura Dern"
La Croix,Très bien,99 Homes,2016-03-18,107,Drame,américain,De Ramin Bahrani,"Avec Andrew Garfield, Michael Shannon, Laura Dern"
Le Journal du Dimanche,Très bien,99 Homes,2016-03-18,107,Drame,américain,De Ramin Bahrani,"Avec Andrew Garfield, Michael Shannon, Laura Dern"
Les Inrockuptibles,Très bien,99 Homes,2016-03-18,107,Drame,américain,De Ramin Bahrani,"Avec Andrew Garfield, Michael Shannon, Laura Dern"
Positif,Très bien,99 Homes,2016-03-18,107,Drame,américain,De Ramin Bahrani,"Avec Andrew Garfield, Michael Shannon, Laura Dern"
Le Monde,Pas mal,99 Homes,2016-03-18,107,Drame,américain,De Ramin Bahrani,"Avec Andrew Garfield, Michael Shannon, Laura Dern"
Marianne,Pas mal,99 Homes,2016-03-18,107,Drame,américain,De Ramin Bahrani,"Avec Andrew Garfield, Michael Shannon, Laura Dern"
Critikat.com,Pas terrible,99 Homes,2016-03-18,107,Drame,américain,De Ramin Bahrani,"Avec Andrew Garfield, Michael Shannon, Laura Dern"
L'Ecran Fantastique,Pas mal,[REC] 4,2014-11-12,95,Epouvante-horreur,espagnol,De Jaume Balagueró,"Avec Manuela Velasco, Paco Manzanedo, Héctor Colomé"
Le Dauphiné Libéré,Pas mal,[REC] 4,2014-11-12,95,Epouvante-horreur,espagnol,De Jaume Balagueró,"Avec Manuela Velasco, Paco Manzanedo, Héctor Colomé"
Ecran Large,Pas terrible,[REC] 4,2014-11-12,95,Epouvante-horreur,espagnol,De Jaume Balagueró,"Avec Manuela Velasco, Paco Manzanedo, Héctor Colomé"
Les Fiches du Cinéma,Très mauvais,[REC] 4,2014-11-12,95,Epouvante-horreur,espagnol,De Jaume Balagueró,"Avec Manuela Velasco, Paco Manzanedo, Héctor Colomé"
Libération,Très mauvais,[REC] 4,2014-11-12,95,Epouvante-horreur,espagnol,De Jaume Balagueró,"Avec Manuela Velasco, Paco Manzanedo, Héctor Colomé"
TF1 News,Très mauvais,[REC] 4,2014-11-12,95,Epouvante-horreur,espagnol,De Jaume Balagueró,"Avec Manuela Velasco, Paco Manzanedo, Héctor Colomé"
Télérama,Très mauvais,[REC] 4,2014-11-12,95,Epouvante-horreur,espagnol,De Jaume Balagueró,"Avec Manuela Velasco, Paco Manzanedo, Héctor Colomé"
aVoir-aLire.com,Très mauvais,[REC] 4,2014-11-12,95,Epouvante-horreur,espagnol,De Jaume Balagueró,"Avec Manuela Velasco, Paco Manzanedo, Héctor Colomé"
Le Parisien,Chef-d'oeuvre,A 14 ans,2015-02-25,86,Drame,français,De Hélène Zimmer,"Avec Athalia Routier, Galatea Bellugi, Najaa Bensaid"
