paper,rating,title,date,duration,genre,nationality,direction,actors
Le Figaro,Pas mal,2 Fast 2 Furious,2003-06-18,105,Aventure,américain,De John Singleton,"Avec Paul Walker, Tyrese Gibson, Eva Mendes"
Le Parisien,Pas mal,2 Fast 2 Furious,2003-06-18,105,Aventure,américain,De John Singleton,"Avec Paul Walker, Tyrese Gibson, Eva Mendes"
MCinéma.com,Pas mal,2 Fast 2 Furious,2003-06-18,105,Aventure,américain,De John Singleton,"Avec Paul Walker, Tyrese Gibson, Eva Mendes"
Aden,Pas terrible,2 Fast 2 Furious,2003-06-18,105,Aventure,américain,De John Singleton,"Avec Paul Walker, Tyrese Gibson, Eva Mendes"
Cinopsis.com,Pas terrible,2 Fast 2 Furious,2003-06-18,105,Aventure,américain,De John Singleton,"Avec Paul Walker, Tyrese Gibson, Eva Mendes"
Le Figaroscope,Pas terrible,2 Fast 2 Furious,2003-06-18,105,Aventure,américain,De John Singleton,"Avec Paul Walker, Tyrese Gibson, Eva Mendes"
Les Inrockuptibles,Pas terrible,2 Fast 2 Furious,2003-06-18,105,Aventure,américain,De John Singleton,"Avec Paul Walker, Tyrese Gibson, Eva Mendes"
TéléCinéObs,Pas terrible,2 Fast 2 Furious,2003-06-18,105,Aventure,américain,De John Singleton,"Avec Paul Walker, Tyrese Gibson, Eva Mendes"
Télérama,Pas terrible,2 Fast 2 Furious,2003-06-18,105,Aventure,américain,De John Singleton,"Avec Paul Walker, Tyrese Gibson, Eva Mendes"
Zurban,Pas terrible,2 Fast 2 Furious,2003-06-18,105,Aventure,américain,De John Singleton,"Avec Paul Walker, Tyrese Gibson, Eva Mendes"
Le Monde,Chef-d'oeuvre,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Télérama,Chef-d'oeuvre,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Brazil,Très bien,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
L'Humanité,Très bien,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Le Point,Très bien,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Libération,Très bien,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Positif,Très bien,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Studio Magazine,Très bien,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Cahiers du Cinéma,Pas mal,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Ciné Live,Pas mal,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
L'Express,Pas mal,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Le Figaro,Pas mal,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Le Figaroscope,Pas mal,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Les Inrockuptibles,Pas mal,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Première,Pas mal,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
TéléCinéObs,Pas mal,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
aVoir-aLire.com,Pas mal,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
Chronic'art.com,Pas terrible,2 soeurs,2004-06-16,119,Thriller,sud-coréen,De Jee-Woon Kim,"Avec Kim Kap-soo, Yum Jung-ah, Moon Geun-Young"
L'Express,Chef-d'oeuvre,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Le Figaro,Chef-d'oeuvre,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Le Figaroscope,Chef-d'oeuvre,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Le Monde,Chef-d'oeuvre,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Le Nouvel Observateur,Chef-d'oeuvre,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Le Point,Chef-d'oeuvre,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Positif,Chef-d'oeuvre,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Première,Chef-d'oeuvre,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Studio Magazine,Chef-d'oeuvre,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
TéléCinéObs,Chef-d'oeuvre,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Libération,Très bien,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Aden,Pas mal,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Ciné Live,Pas mal,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Les Inrockuptibles,Pas mal,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Télérama,Pas mal,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Cahiers du Cinéma,Pas terrible,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
Chronic'art.com,Pas terrible,21 grammes,2004-01-21,124,Drame,américain,De Alejandro González Iñárritu,"Avec Sean Penn, Benicio Del Toro, Naomi Watts"
L'Humanité,Chef-d'oeuvre,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Le Parisien,Chef-d'oeuvre,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Le Point,Chef-d'oeuvre,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
MCinéma.com,Chef-d'oeuvre,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Positif,Chef-d'oeuvre,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Première,Chef-d'oeuvre,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Studio Magazine,Chef-d'oeuvre,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
TéléCinéObs,Chef-d'oeuvre,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Télérama,Chef-d'oeuvre,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
aVoir-aLire.com,Chef-d'oeuvre,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Aden,Très bien,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Le Figaro,Très bien,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Le Monde,Très bien,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Le Nouvel Observateur,Très bien,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Ciné Live,Pas mal,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Cahiers du Cinéma,Pas terrible,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Chronic'art.com,Pas terrible,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Les Inrockuptibles,Pas terrible,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Libération,Pas terrible,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Télérama,Pas terrible,5x2,2004-09-01,90,Romance,français,De François Ozon,"Avec Valeria Bruni Tedeschi, Stéphane Freiss, Géraldine Pailhas"
Elle,Très bien,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
L'Humanité,Très bien,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
MCinéma.com,Très bien,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Le Monde,Pas mal,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Le Point,Pas mal,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Les Inrockuptibles,Pas mal,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Positif,Pas mal,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Première,Pas mal,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Score,Pas mal,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Studio Magazine,Pas mal,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Télé 7 Jours,Pas mal,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Télérama,Pas mal,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Cahiers du Cinéma,Pas terrible,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Chronic'art.com,Pas terrible,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Ciné Live,Pas terrible,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
France Soir,Pas terrible,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
Ouest France,Pas terrible,A boire,2004-12-29,90,Comédie,français,De Marion Vernoux,"Avec Edouard Baer, Emmanuelle Béart, Atmen Kélif"
L'Humanité,Chef-d'oeuvre,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Cahiers du Cinéma,Très bien,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Le Nouvel Observateur,Très bien,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
TéléCinéObs,Très bien,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Télérama,Très bien,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Le Figaroscope,Pas mal,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Le Monde,Pas mal,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Libération,Pas mal,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Paris Match,Pas mal,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Positif,Pas mal,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Ciné Live,Pas terrible,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
L'Express,Pas terrible,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Les Inrockuptibles,Pas terrible,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Ouest France,Pas terrible,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Première,Pas terrible,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Score,Pas terrible,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Studio Magazine,Pas terrible,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
Zurban,Pas terrible,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
aVoir-aLire.com,Pas terrible,A ce soir.,2005-09-14,94,Drame,français,De Laure Duthilleul,"Avec Sophie Marceau, Antoine Chappey, Fabio Zenoni"
MCinéma.com,Chef-d'oeuvre,A cinq heures de l'après-midi,2003-08-20,105,Drame,iranien,De Samira Makhmalbaf,"Avec Agheleh Rezaïe, Abdolgani Yousefrazi, Razi Mohebi"
Télérama,Très bien,A cinq heures de l'après-midi,2003-08-20,105,Drame,iranien,De Samira Makhmalbaf,"Avec Agheleh Rezaïe, Abdolgani Yousefrazi, Razi Mohebi"
Zurban,Très bien,A cinq heures de l'après-midi,2003-08-20,105,Drame,iranien,De Samira Makhmalbaf,"Avec Agheleh Rezaïe, Abdolgani Yousefrazi, Razi Mohebi"
Le Monde,Pas mal,A cinq heures de l'après-midi,2003-08-20,105,Drame,iranien,De Samira Makhmalbaf,"Avec Agheleh Rezaïe, Abdolgani Yousefrazi, Razi Mohebi"
Le Parisien,Pas mal,A cinq heures de l'après-midi,2003-08-20,105,Drame,iranien,De Samira Makhmalbaf,"Avec Agheleh Rezaïe, Abdolgani Yousefrazi, Razi Mohebi"
Première,Pas mal,A cinq heures de l'après-midi,2003-08-20,105,Drame,iranien,De Samira Makhmalbaf,"Avec Agheleh Rezaïe, Abdolgani Yousefrazi, Razi Mohebi"
TéléCinéObs,Pas mal,A cinq heures de l'après-midi,2003-08-20,105,Drame,iranien,De Samira Makhmalbaf,"Avec Agheleh Rezaïe, Abdolgani Yousefrazi, Razi Mohebi"
Le Figaro,Très bien,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
Les Inrockuptibles,Très bien,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
Novaplanet.com,Très bien,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
Obejctif-Cinema.com,Très bien,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
Première,Très bien,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
TéléCinéObs,Très bien,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
Télérama,Très bien,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
Zurban,Très bien,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
L'Express,Pas mal,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
Le Figaroscope,Pas mal,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
Le Monde,Pas mal,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
Le Nouvel Observateur,Pas mal,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
MCinéma.com,Pas mal,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
Studio Magazine,Pas mal,À la petite semaine,2003-06-25,100,Comédie dramatique,français,De Sam Karmann,"Avec Gérard Lanvin, Jacques Gamblin, Clovis Cornillac"
Libération,Chef-d'oeuvre,Aaltra,2004-10-13,93,Comédie,français,"De Benoît Delépine, Gustave Kervern","Avec Benoît Delépine, Gustave Kervern, Jan Bucquoy"
Rock & Folk,Chef-d'oeuvre,Aaltra,2004-10-13,93,Comédie,français,"De Benoît Delépine, Gustave Kervern","Avec Benoît Delépine, Gustave Kervern, Jan Bucquoy"
