paper,rating,title,date,duration,genre,nationality,direction,actors
Ciné Live,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Le Figaro,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Le Figaroscope,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Le Journal du Dimanche,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Le Nouvel Observateur,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Le Parisien,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Le Point,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Libération,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Mad Movies,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Positif,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Studio Magazine,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
TéléCinéObs,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Télérama,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
aVoir-aLire.com,Très bien,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Chronic'art.com,Pas mal,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
L'Express,Pas mal,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Paris Match,Pas mal,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Score,Pas mal,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Cahiers du Cinéma,Pas terrible,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Première,Pas terrible,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Zurban,Pas terrible,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Les Inrockuptibles,Très mauvais,13 Tzameti,2006-02-08,93,Thriller,français,De Gela Babluani,"Avec Georges Babluani, Aurélien Recoing, Pascal Bongard"
Africultures.com,Pas mal,"1802, l'épopée guadeloupéenne",2006-05-10,100,Historique,français,De Christian Lara,"Avec Luc Saint-Eloy, Jean-Michel Martial, Patrick Mille"
aVoir-aLire.com,Pas mal,"1802, l'épopée guadeloupéenne",2006-05-10,100,Historique,français,De Christian Lara,"Avec Luc Saint-Eloy, Jean-Michel Martial, Patrick Mille"
Ciné Live,Pas terrible,"1802, l'épopée guadeloupéenne",2006-05-10,100,Historique,français,De Christian Lara,"Avec Luc Saint-Eloy, Jean-Michel Martial, Patrick Mille"
L'Express,Pas terrible,"1802, l'épopée guadeloupéenne",2006-05-10,100,Historique,français,De Christian Lara,"Avec Luc Saint-Eloy, Jean-Michel Martial, Patrick Mille"
Le Monde,Pas terrible,1805,2005-11-30,96,Drame,français,De Jan Belletti,"Avec Alain Belletti, Franck Gaillard, Delphine Gayraud"
Score,Chef-d'oeuvre,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
Studio Magazine,Chef-d'oeuvre,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
L'Express,Très bien,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
L'Humanité,Très bien,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
Les Inrockuptibles,Très bien,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
Paris Match,Très bien,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
Première,Très bien,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
Rolling Stone,Très bien,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
Ciné Live,Pas mal,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
Le Figaroscope,Pas mal,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
Télérama,Pas mal,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
MCinéma.com,Pas terrible,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
Positif,Pas terrible,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
TéléCinéObs,Pas terrible,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
Zurban,Pas terrible,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
aVoir-aLire.com,Pas terrible,20 centimètres,2005-10-12,109,Comédie dramatique,espagnol,De Ramón Salazar,"Avec Monica Cervera, Concha Galán, Miguel O'Dogherty"
Ciné Live,Pas terrible,4 filles et un jean,2005-11-09,117,Drame,américain,De Ken Kwapis,"Avec Amber Tamblyn, America Ferrera, Alexis Bledel"
Le Monde,Pas terrible,4 filles et un jean,2005-11-09,117,Drame,américain,De Ken Kwapis,"Avec Amber Tamblyn, America Ferrera, Alexis Bledel"
MCinéma.com,Pas terrible,4 filles et un jean,2005-11-09,117,Drame,américain,De Ken Kwapis,"Avec Amber Tamblyn, America Ferrera, Alexis Bledel"
Cahiers du Cinéma,Très bien,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Chronic'art.com,Très bien,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Elle,Très bien,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
L'Humanité,Très bien,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Le Parisien,Très bien,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Le Point,Très bien,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Les Inrockuptibles,Très bien,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Première,Très bien,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Ciné Live,Pas mal,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
L'Express,Pas mal,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Le Monde,Pas mal,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Ouest France,Pas mal,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Score,Pas mal,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Studio Magazine,Pas mal,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Télérama,Pas mal,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
MCinéma.com,Pas terrible,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Positif,Pas terrible,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
TéléCinéObs,Pas terrible,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Zurban,Pas terrible,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
aVoir-aLire.com,Pas terrible,"40 ans, toujours puceau",2005-11-09,117,Comédie,américain,De Judd Apatow,"Avec Steve Carell, Catherine Keener, Paul Rudd"
Ciné Live,Très bien,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
L'Express,Très bien,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
Positif,Très bien,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
Première,Très bien,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
TéléCinéObs,Très bien,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
Télérama,Très bien,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
L'Express,Pas mal,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
L'Humanité,Pas mal,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
Le Figaro,Pas mal,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
Le Monde,Pas mal,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
Les Inrockuptibles,Pas mal,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
Libération,Pas mal,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
MCinéma.com,Pas mal,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
L'Express,Pas terrible,4h30,2006-07-26,93,Drame,singapourien,De Royston Tan,"Avec Xiao Li Yuan, Kim Young Jun"
L'Humanité,Chef-d'oeuvre,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Le Nouvel Observateur,Chef-d'oeuvre,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Cahiers du Cinéma,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
L'Express,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Le Journal du Dimanche,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Le Monde,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Le Point,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Libération,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Ouest France,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Paris Match,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Positif,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Studio Magazine,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
TéléCinéObs,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Télérama,Très bien,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Chronic'art.com,Pas mal,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Ciné Live,Pas mal,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Les Inrockuptibles,Pas mal,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Première,Pas mal,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
aVoir-aLire.com,Pas mal,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Zurban,Pas terrible,9 m² pour deux,2006-02-01,94,Drame,français,"De Joseph Cesarini, Jimmy Glasberg",NA
Le Monde,Chef-d'oeuvre,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Score,Chef-d'oeuvre,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Studio Magazine,Chef-d'oeuvre,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Ciné Live,Très bien,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Le Point,Très bien,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Libération,Très bien,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Paris Match,Très bien,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Positif,Très bien,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Première,Très bien,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
TéléCinéObs,Très bien,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
aVoir-aLire.com,Très bien,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Chronic'art.com,Pas mal,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Fluctuat.net,Pas mal,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
L'Express,Pas mal,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Les Inrockuptibles,Pas mal,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
MCinéma.com,Pas mal,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Mad Movies,Pas mal,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Ouest France,Pas mal,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Télérama,Pas mal,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Zurban,Pas mal,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Cahiers du Cinéma,Pas terrible,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Rolling Stone,Pas terrible,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
aVoir-aLire.com,Pas terrible,A bittersweet life,2006-05-10,118,Drame,sud-coréen,De Jee-Woon Kim,"Avec Lee Byung-Hun, Jung-Min Hwang, Yu-mi Jeong"
Brazil,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Cahiers du Cinéma,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Chronic'art.com,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Chronic'art.com,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Ciné Live,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
L'Express,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
L'Humanité,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Le Monde,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Le Monde,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Le Parisien,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Le Point,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Les Inrockuptibles,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Libération,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Ouest France,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Paris Match,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Première,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Score,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
The Hollywood Reporter,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
TéléCinéObs,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Télérama,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Zurban,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
aVoir-aLire.com,Chef-d'oeuvre,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
L'Humanité,Très bien,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Libération,Très bien,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Studio Magazine,Très bien,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Télérama,Très bien,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Zurban,Très bien,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Le Figaroscope,Pas mal,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
Rolling Stone,Pas mal,A History of Violence,2005-11-02,95,Thriller,américain,De David Cronenberg,"Avec Viggo Mortensen, Maria Bello, Ed Harris"
