paper,rating,title,date,duration,genre,nationality,direction,actors
Mad Movies,Pas terrible,2ème sous-sol,2008-03-05,98,Thriller,américain,De Franck Khalfoun,"Avec Rachel Nichols, Wes Bentley, Simon Reynolds"
Studio Magazine,Pas terrible,2ème sous-sol,2008-03-05,98,Thriller,américain,De Franck Khalfoun,"Avec Rachel Nichols, Wes Bentley, Simon Reynolds"
Télérama,Pas terrible,2ème sous-sol,2008-03-05,98,Thriller,américain,De Franck Khalfoun,"Avec Rachel Nichols, Wes Bentley, Simon Reynolds"
aVoir-aLire.com,Pas terrible,2ème sous-sol,2008-03-05,98,Thriller,américain,De Franck Khalfoun,"Avec Rachel Nichols, Wes Bentley, Simon Reynolds"
L'Express,Très bien,3 Amis,2007-08-22,93,Comédie,français,De Michel Boujenah,"Avec Pascal Elbé, Mathilde Seigner, Kad Merad"
Le Parisien,Très bien,3 Amis,2007-08-22,93,Comédie,français,De Michel Boujenah,"Avec Pascal Elbé, Mathilde Seigner, Kad Merad"
Paris Match,Pas mal,3 Amis,2007-08-22,93,Comédie,français,De Michel Boujenah,"Avec Pascal Elbé, Mathilde Seigner, Kad Merad"
Score,Pas mal,3 Amis,2007-08-22,93,Comédie,français,De Michel Boujenah,"Avec Pascal Elbé, Mathilde Seigner, Kad Merad"
Télé 7 Jours,Pas mal,3 Amis,2007-08-22,93,Comédie,français,De Michel Boujenah,"Avec Pascal Elbé, Mathilde Seigner, Kad Merad"
aVoir-aLire.com,Pas mal,3 Amis,2007-08-22,93,Comédie,français,De Michel Boujenah,"Avec Pascal Elbé, Mathilde Seigner, Kad Merad"
Le Journal du Dimanche,Pas terrible,3 Amis,2007-08-22,93,Comédie,français,De Michel Boujenah,"Avec Pascal Elbé, Mathilde Seigner, Kad Merad"
MCinéma.com,Pas terrible,3 Amis,2007-08-22,93,Comédie,français,De Michel Boujenah,"Avec Pascal Elbé, Mathilde Seigner, Kad Merad"
Première,Pas terrible,3 Amis,2007-08-22,93,Comédie,français,De Michel Boujenah,"Avec Pascal Elbé, Mathilde Seigner, Kad Merad"
TéléCinéObs,Pas terrible,3 Amis,2007-08-22,93,Comédie,français,De Michel Boujenah,"Avec Pascal Elbé, Mathilde Seigner, Kad Merad"
Chronic'art.com,Très mauvais,3 Amis,2007-08-22,93,Comédie,français,De Michel Boujenah,"Avec Pascal Elbé, Mathilde Seigner, Kad Merad"
Mad Movies,Chef-d'oeuvre,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
L'Express,Très bien,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
aVoir-aLire.com,Très bien,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
Le Journal du Dimanche,Pas mal,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
Libération,Pas mal,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
Ouest France,Pas mal,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
Studio Magazine,Pas mal,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
Télérama,Pas mal,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
Chronic'art.com,Pas terrible,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
Ciné Live,Pas terrible,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
MCinéma.com,Pas terrible,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
Première,Pas terrible,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
Le Monde,Très mauvais,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
TéléCinéObs,Très mauvais,30 jours de nuit,2008-01-09,105,Thriller,américain,De David Slade,"Avec Josh Hartnett, Melissa George, Danny Huston"
Paris Match,Chef-d'oeuvre,3h10 pour Yuma,2008-03-26,122,Drame,américain,De James Mangold,"Avec Russell Crowe, Christian Bale, Peter Fonda"
20 Minutes,Très bien,3h10 pour Yuma,2008-03-26,122,Drame,américain,De James Mangold,"Avec Russell Crowe, Christian Bale, Peter Fonda"
Brazil,Très bien,3h10 pour Yuma,2008-03-26,122,Drame,américain,De James Mangold,"Avec Russell Crowe, Christian Bale, Peter Fonda"
Cahiers du Cinéma,Très bien,3h10 pour Yuma,2008-03-26,122,Drame,américain,De James Mangold,"Avec Russell Crowe, Christian Bale, Peter Fonda"
Charlie Hebdo,Très bien,3h10 pour Yuma,2008-03-26,122,Drame,américain,De James Mangold,"Avec Russell Crowe, Christian Bale, Peter Fonda"
Le Figaroscope,Très bien,3h10 pour Yuma,2008-03-26,122,Drame,américain,De James Mangold,"Avec Russell Crowe, Christian Bale, Peter Fonda"
Le Parisien,Très bien,3h10 pour Yuma,2008-03-26,122,Drame,américain,De James Mangold,"Avec Russell Crowe, Christian Bale, Peter Fonda"
Les Inrockuptibles,Très bien,3h10 pour Yuma,2008-03-26,122,Drame,américain,De James Mangold,"Avec Russell Crowe, Christian Bale, Peter Fonda"
MCinéma.com,Très bien,3h10 pour Yuma,2008-03-26,122,Drame,américain,De James Mangold,"Avec Russell Crowe, Christian Bale, Peter Fonda"
