paper,rating,title,date,duration,genre,nationality,direction,actors
Le Figaro,Pas mal,7 Jours Pas Plus,2017-08-30,91,Comédie dramatique,français,De Héctor Cabello Reyes,"Avec Benoît Poelvoorde, Pitobash, Alexandra Lamy"
Le Journal du Dimanche,Pas mal,7 Jours Pas Plus,2017-08-30,91,Comédie dramatique,français,De Héctor Cabello Reyes,"Avec Benoît Poelvoorde, Pitobash, Alexandra Lamy"
Le Parisien,Pas mal,7 Jours Pas Plus,2017-08-30,91,Comédie dramatique,français,De Héctor Cabello Reyes,"Avec Benoît Poelvoorde, Pitobash, Alexandra Lamy"
Première,Pas mal,7 Jours Pas Plus,2017-08-30,91,Comédie dramatique,français,De Héctor Cabello Reyes,"Avec Benoît Poelvoorde, Pitobash, Alexandra Lamy"
Télé 7 Jours,Pas mal,7 Jours Pas Plus,2017-08-30,91,Comédie dramatique,français,De Héctor Cabello Reyes,"Avec Benoît Poelvoorde, Pitobash, Alexandra Lamy"
Voici,Pas mal,7 Jours Pas Plus,2017-08-30,91,Comédie dramatique,français,De Héctor Cabello Reyes,"Avec Benoît Poelvoorde, Pitobash, Alexandra Lamy"
Le Monde,Pas terrible,7 Jours Pas Plus,2017-08-30,91,Comédie dramatique,français,De Héctor Cabello Reyes,"Avec Benoît Poelvoorde, Pitobash, Alexandra Lamy"
Le Nouvel Observateur,Pas terrible,7 Jours Pas Plus,2017-08-30,91,Comédie dramatique,français,De Héctor Cabello Reyes,"Avec Benoît Poelvoorde, Pitobash, Alexandra Lamy"
Les Fiches du Cinéma,Pas terrible,7 Jours Pas Plus,2017-08-30,91,Comédie dramatique,français,De Héctor Cabello Reyes,"Avec Benoît Poelvoorde, Pitobash, Alexandra Lamy"
Positif,Très mauvais,7 Jours Pas Plus,2017-08-30,91,Comédie dramatique,français,De Héctor Cabello Reyes,"Avec Benoît Poelvoorde, Pitobash, Alexandra Lamy"
L'Express,Chef-d'oeuvre,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
Le Parisien,Très bien,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
Les Fiches du Cinéma,Très bien,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
Voici,Très bien,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
La Croix,Pas mal,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
Le Journal du Dimanche,Pas mal,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
Le Nouvel Observateur,Pas mal,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
Télé 7 Jours,Pas mal,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
Télérama,Pas mal,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
aVoir-aLire.com,Pas mal,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
Critikat.com,Pas terrible,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
Positif,Pas terrible,7 Minuti,NA,88,Drame,français,De Michele Placido,"Avec Ottavia Piccolo, Anne Consigny, Clémence Poésy"
Ouest France,Chef-d'oeuvre,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
20 Minutes,Très bien,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
L'Express,Très bien,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Le Dauphiné Libéré,Très bien,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Première,Très bien,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Studio Ciné Live,Très bien,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
aVoir-aLire.com,Très bien,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Critikat.com,Pas mal,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Culturebox - France Télévisions,Pas mal,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Le Figaro,Pas mal,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Les Fiches du Cinéma,Pas mal,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Télérama,Pas mal,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Voici,Pas mal,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Le Journal du Dimanche,Pas terrible,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Le Monde,Pas terrible,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Rolling Stone,Pas terrible,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Télé 7 Jours,Pas terrible,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Le Nouvel Observateur,Très mauvais,A ceux qui nous ont offensés,2017-03-01,99,Thriller,américain,De Adam Smith (II),"Avec Michael Fassbender, Brendan Gleeson, Lyndsey Marshal"
Les Fiches du Cinéma,Très bien,"À deux, c'est mieux !",2017-02-01,38,Animation,NA,NA,NA
Le Monde,Pas mal,"À deux, c'est mieux !",2017-02-01,38,Animation,NA,NA,NA
Télérama,Pas mal,"À deux, c'est mieux !",2017-02-01,38,Animation,NA,NA,NA
CNews,Très bien,À fond,2016-12-21,91,Action,français,De Nicolas Benamou,"Avec José Garcia, André Dussollier, Caroline Vigneaux"
Elle,Très bien,À fond,2016-12-21,91,Action,français,De Nicolas Benamou,"Avec José Garcia, André Dussollier, Caroline Vigneaux"
Le Dauphiné Libéré,Très bien,À fond,2016-12-21,91,Action,français,De Nicolas Benamou,"Avec José Garcia, André Dussollier, Caroline Vigneaux"
Ouest France,Pas mal,À fond,2016-12-21,91,Action,français,De Nicolas Benamou,"Avec José Garcia, André Dussollier, Caroline Vigneaux"
Studio Ciné Live,Pas mal,À fond,2016-12-21,91,Action,français,De Nicolas Benamou,"Avec José Garcia, André Dussollier, Caroline Vigneaux"
aVoir-aLire.com,Pas mal,À fond,2016-12-21,91,Action,français,De Nicolas Benamou,"Avec José Garcia, André Dussollier, Caroline Vigneaux"
La Voix du Nord,Pas terrible,À fond,2016-12-21,91,Action,français,De Nicolas Benamou,"Avec José Garcia, André Dussollier, Caroline Vigneaux"
Le Parisien,Pas terrible,À fond,2016-12-21,91,Action,français,De Nicolas Benamou,"Avec José Garcia, André Dussollier, Caroline Vigneaux"
Les Fiches du Cinéma,Très mauvais,À fond,2016-12-21,91,Action,français,De Nicolas Benamou,"Avec José Garcia, André Dussollier, Caroline Vigneaux"
Positif,Chef-d'oeuvre,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Transfuge,Chef-d'oeuvre,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
La Voix du Nord,Très bien,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Le Dauphiné Libéré,Très bien,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Le Nouvel Observateur,Très bien,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Les Inrockuptibles,Très bien,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Studio Ciné Live,Très bien,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Télérama,Très bien,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Culturebox - France Télévisions,Pas mal,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Le Figaro,Pas mal,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Les Fiches du Cinéma,Pas mal,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
La Croix,Pas terrible,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Le Journal du Dimanche,Pas terrible,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Le Parisien,Pas terrible,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Libération,Pas terrible,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Ouest France,Pas terrible,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Cahiers du Cinéma,Très mauvais,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Le Monde,Très mauvais,À Jamais,2016-12-07,90,Drame,français,De Benoît Jacquot,"Avec Mathieu Amalric, Julia Roy, Jeanne Balibar"
Positif,Chef-d'oeuvre,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
L'Humanité,Très bien,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
Le Monde,Très bien,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
Ouest France,Très bien,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
Studio Ciné Live,Très bien,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
Sud Ouest,Très bien,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
Télérama,Très bien,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
Voici,Très bien,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
Le Nouvel Observateur,Pas mal,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
Le Parisien,Pas mal,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
Les Fiches du Cinéma,Pas mal,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
Première,Pas mal,À la recherche des femmes chefs,2017-07-05,90,Documentaire,français,De Vérane Frédiani,NA
L'Humanité,Très bien,À mon âge je me cache encore pour fumer,2017-04-26,90,Drame,français,De Rayhana,"Avec Hiam Abbass, Fadila Belkebla, Nadia Kaci"
Le Dauphiné Libéré,Très bien,À mon âge je me cache encore pour fumer,2017-04-26,90,Drame,français,De Rayhana,"Avec Hiam Abbass, Fadila Belkebla, Nadia Kaci"
Le Figaro,Très bien,À mon âge je me cache encore pour fumer,2017-04-26,90,Drame,français,De Rayhana,"Avec Hiam Abbass, Fadila Belkebla, Nadia Kaci"
Le Journal du Dimanche,Très bien,À mon âge je me cache encore pour fumer,2017-04-26,90,Drame,français,De Rayhana,"Avec Hiam Abbass, Fadila Belkebla, Nadia Kaci"
Le Nouvel Observateur,Très bien,À mon âge je me cache encore pour fumer,2017-04-26,90,Drame,français,De Rayhana,"Avec Hiam Abbass, Fadila Belkebla, Nadia Kaci"
Culturopoing.com,Pas mal,À mon âge je me cache encore pour fumer,2017-04-26,90,Drame,français,De Rayhana,"Avec Hiam Abbass, Fadila Belkebla, Nadia Kaci"
La Voix du Nord,Pas mal,À mon âge je me cache encore pour fumer,2017-04-26,90,Drame,français,De Rayhana,"Avec Hiam Abbass, Fadila Belkebla, Nadia Kaci"
Télérama,Pas mal,À mon âge je me cache encore pour fumer,2017-04-26,90,Drame,français,De Rayhana,"Avec Hiam Abbass, Fadila Belkebla, Nadia Kaci"
aVoir-aLire.com,Pas mal,À mon âge je me cache encore pour fumer,2017-04-26,90,Drame,français,De Rayhana,"Avec Hiam Abbass, Fadila Belkebla, Nadia Kaci"
Les Inrockuptibles,Pas terrible,À mon âge je me cache encore pour fumer,2017-04-26,90,Drame,français,De Rayhana,"Avec Hiam Abbass, Fadila Belkebla, Nadia Kaci"
Première,Pas terrible,À mon âge je me cache encore pour fumer,2017-04-26,90,Drame,français,De Rayhana,"Avec Hiam Abbass, Fadila Belkebla, Nadia Kaci"
Le Dauphiné Libéré,Très bien,A Serious Game,2017-06-07,115,Drame,suédois,De Pernilla August,"Avec Karin Franz Körlof, Sverrir Gudnason, Liv Mjönes"
Le Parisien,Très bien,A Serious Game,2017-06-07,115,Drame,suédois,De Pernilla August,"Avec Karin Franz Körlof, Sverrir Gudnason, Liv Mjönes"
