paper,rating,title,date,duration,genre,nationality,direction,actors
Le Nouvel Observateur,Très bien,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
Le Point,Très bien,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
Les Inrockuptibles,Très bien,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
Score,Très bien,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
Synopsis,Très bien,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
Zurban,Très bien,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
Ciné Live,Pas mal,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
Libération,Pas mal,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
TéléCinéObs,Pas mal,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
aVoir-aLire.com,Pas mal,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
Libération,Pas terrible,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
Première,Pas terrible,2046,2004-10-20,129,Drame,hong-kongais,De Wong Kar-Wai,"Avec Tony Leung Chiu Wai, Gong Li, Takuya Kimura"
Le Parisien,Très bien,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
Les Inrockuptibles,Très bien,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
MCinéma.com,Très bien,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
TéléCinéObs,Très bien,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
Le Monde,Pas mal,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
Le Point,Pas mal,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
Télérama,Pas mal,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
Ciné Live,Pas terrible,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
L'Express,Pas terrible,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
Libération,Pas terrible,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
Positif,Pas terrible,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
Première,Pas terrible,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
Studio Magazine,Pas terrible,25° en hiver,2004-07-21,90,Comédie dramatique,français,De Stéphane Vuillet,"Avec Jacques Gamblin, Carmen Maura, Ingeborga Dapkunaite"
Ciné Live,Très bien,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
L'Ecran Fantastique,Très bien,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Positif,Très bien,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Première,Très bien,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Télé 7 Jours,Très bien,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Télérama,Très bien,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
aVoir-aLire.com,Très bien,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Brazil,Pas mal,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Cahiers du Cinéma,Pas mal,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Chronic'art.com,Pas mal,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
L'Express,Pas mal,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Le Monde,Pas mal,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
MCinéma.com,Pas mal,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Studio Magazine,Pas mal,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Zurban,Pas mal,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Elle,Pas terrible,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
L'Humanité,Pas terrible,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
Les Inrockuptibles,Pas terrible,3 extrêmes,2005-05-04,125,Thriller,sud-coréen,"De Park Chan-Wook, Takashi Miike, Fruit Chan","Avec Atsuro Watabe, Bai Ling, Tony Leung Ka Fai"
L'Ecran Fantastique,Chef-d'oeuvre,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
Cahiers du Cinéma,Très bien,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
Ciné Live,Très bien,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
MCinéma.com,Très bien,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
Première,Très bien,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
TéléCinéObs,Très bien,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
Studio Magazine,Pas mal,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
Télérama,Pas mal,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
L'Express,Pas terrible,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
L'Humanité,Pas terrible,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
Le Monde,Pas terrible,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
Le Parisien,Pas terrible,30 ans sinon rien,2004-08-04,98,Fantastique,américain,De Gary Winick,"Avec Jennifer Garner, Mark Ruffalo, Judy Greer"
Ciné Live,Chef-d'oeuvre,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Mad Movies,Chef-d'oeuvre,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Studio Magazine,Chef-d'oeuvre,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
TéléCinéObs,Chef-d'oeuvre,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Zurban,Chef-d'oeuvre,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Elle,Très bien,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
France Soir,Très bien,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
L'Express,Très bien,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
L'Humanité,Très bien,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Le Parisien,Très bien,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Le Point,Très bien,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Libération,Très bien,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Rolling Stone,Très bien,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Chronic'art.com,Pas mal,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Le Figaro,Pas mal,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Le Figaroscope,Pas mal,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Le Monde,Pas mal,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Les Inrockuptibles,Pas mal,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
MCinéma.com,Pas mal,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Ouest France,Pas mal,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Première,Pas mal,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
aVoir-aLire.com,Pas mal,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Aden,Pas terrible,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Télé 7 Jours,Pas terrible,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Télérama,Pas terrible,36 Quai des Orfèvres,2004-11-24,110,Policier,français,De Olivier Marchal,"Avec Daniel Auteuil, Gérard Depardieu, André Dussollier"
Ciné Live,Très bien,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
Le Monde,Pas mal,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
MCinéma.com,Pas mal,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
Première,Pas mal,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
Zurban,Pas mal,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
Cahiers du Cinéma,Pas terrible,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
L'Express,Pas terrible,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
Ouest France,Pas terrible,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
Paris Match,Pas terrible,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
Score,Pas terrible,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
Télérama,Pas terrible,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
aVoir-aLire.com,Pas terrible,7 ans de séduction,2005-08-10,107,Comédie,américain,De Nigel Cole,"Avec Ashton Kutcher, Amanda Peet, Aimee Garcia"
Brazil,Très bien,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Cinéastes,Très bien,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
L'Humanité,Très bien,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Le Figaro,Très bien,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
aVoir-aLire.com,Très bien,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Ciné Live,Pas mal,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
France Soir,Pas mal,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Le Point,Pas mal,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Libération,Pas mal,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Paris Match,Pas mal,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Rolling Stone,Pas mal,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Zurban,Pas mal,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Cahiers du Cinéma,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Chronic'art.com,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Fluctuat.net,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
L'Express,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Le Monde,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Les Inrockuptibles,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
MCinéma.com,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Ouest France,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Première,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Studio Magazine,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
TéléCinéObs,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Télérama,Pas terrible,9 Songs,2005-03-02,71,Romance,britannique,De Michael Winterbottom,"Avec Kieran O'Brien, Margo Stilley, Huw Bunford"
Le Figaro,Chef-d'oeuvre,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
Studio Magazine,Chef-d'oeuvre,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
Cahiers du Cinéma,Très bien,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
Le Monde,Très bien,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
Le Point,Très bien,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
MCinéma.com,Pas mal,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
Paris Match,Pas mal,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
Première,Pas mal,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
TéléCinéObs,Pas mal,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
Zurban,Pas mal,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
Ciné Live,Pas terrible,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
L'Express,Pas terrible,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
Ouest France,Pas terrible,A corps perdus,2005-01-05,125,Drame,espagnol,De Sergio Castellitto,"Avec Sergio Castellitto, Penélope Cruz, Claudia Gerini"
Brazil,Chef-d'oeuvre,A Dirty Shame,2005-06-08,89,Comédie,américain,De John Waters,"Avec Tracey Ullman, Johnny Knoxville, Chris Isaak"
L'Humanité,Chef-d'oeuvre,A Dirty Shame,2005-06-08,89,Comédie,américain,De John Waters,"Avec Tracey Ullman, Johnny Knoxville, Chris Isaak"
Paris Match,Chef-d'oeuvre,A Dirty Shame,2005-06-08,89,Comédie,américain,De John Waters,"Avec Tracey Ullman, Johnny Knoxville, Chris Isaak"
Le Point,Très bien,A Dirty Shame,2005-06-08,89,Comédie,américain,De John Waters,"Avec Tracey Ullman, Johnny Knoxville, Chris Isaak"
Mad Movies,Très bien,A Dirty Shame,2005-06-08,89,Comédie,américain,De John Waters,"Avec Tracey Ullman, Johnny Knoxville, Chris Isaak"
Première,Très bien,A Dirty Shame,2005-06-08,89,Comédie,américain,De John Waters,"Avec Tracey Ullman, Johnny Knoxville, Chris Isaak"
Télé 7 Jours,Très bien,A Dirty Shame,2005-06-08,89,Comédie,américain,De John Waters,"Avec Tracey Ullman, Johnny Knoxville, Chris Isaak"
aVoir-aLire.com,Très bien,A Dirty Shame,2005-06-08,89,Comédie,américain,De John Waters,"Avec Tracey Ullman, Johnny Knoxville, Chris Isaak"
Cahiers du Cinéma,Pas mal,A Dirty Shame,2005-06-08,89,Comédie,américain,De John Waters,"Avec Tracey Ullman, Johnny Knoxville, Chris Isaak"
Ciné Live,Pas mal,A Dirty Shame,2005-06-08,89,Comédie,américain,De John Waters,"Avec Tracey Ullman, Johnny Knoxville, Chris Isaak"
Elle,Pas mal,A Dirty Shame,2005-06-08,89,Comédie,américain,De John Waters,"Avec Tracey Ullman, Johnny Knoxville, Chris Isaak"
