paper,rating,title,date,duration,genre,nationality,direction,actors
L'Express,Très bien,2040,2020-02-26,93,Documentaire,australien,De Damon Gameau,"Avec Kyan Khojandi, Damon Gameau, Eva Lazzaro"
Les Fiches du Cinéma,Très bien,2040,2020-02-26,93,Documentaire,australien,De Damon Gameau,"Avec Kyan Khojandi, Damon Gameau, Eva Lazzaro"
Bande à part,Pas mal,2040,2020-02-26,93,Documentaire,australien,De Damon Gameau,"Avec Kyan Khojandi, Damon Gameau, Eva Lazzaro"
Le Monde,Pas mal,2040,2020-02-26,93,Documentaire,australien,De Damon Gameau,"Avec Kyan Khojandi, Damon Gameau, Eva Lazzaro"
Télérama,Pas mal,2040,2020-02-26,93,Documentaire,australien,De Damon Gameau,"Avec Kyan Khojandi, Damon Gameau, Eva Lazzaro"
aVoir-aLire.com,Pas mal,2040,2020-02-26,93,Documentaire,australien,De Damon Gameau,"Avec Kyan Khojandi, Damon Gameau, Eva Lazzaro"
Première,Pas terrible,2040,2020-02-26,93,Documentaire,australien,De Damon Gameau,"Avec Kyan Khojandi, Damon Gameau, Eva Lazzaro"
Le Nouvel Observateur,Très mauvais,2040,2020-02-26,93,Documentaire,australien,De Damon Gameau,"Avec Kyan Khojandi, Damon Gameau, Eva Lazzaro"
20 Minutes,Très bien,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
CNews,Très bien,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
GQ,Très bien,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Public,Très bien,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Femme Actuelle,Pas mal,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Le Parisien,Pas mal,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Télérama,Pas mal,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Voici,Pas mal,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Closer,Pas terrible,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
La Voix du Nord,Pas terrible,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Les Fiches du Cinéma,Pas terrible,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Télé Loisirs,Pas terrible,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Ecran Large,Très mauvais,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Le Journal du Dimanche,Très mauvais,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Le Nouvel Observateur,Très mauvais,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Première,Très mauvais,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Télé 7 Jours,Très mauvais,30 jours max,2020-10-14,87,Policier,français,De Tarek Boudali,"Avec Tarek Boudali, Philippe Lacheau, Julien Arruti"
Le Parisien,Très bien,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Ouest France,Très bien,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Rolling Stone,Très bien,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Transfuge,Très bien,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Télérama,Très bien,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
L'Express,Pas mal,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Les Fiches du Cinéma,Pas mal,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Première,Pas mal,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Culturebox - France Télévisions,Pas terrible,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Le Journal du Dimanche,Pas terrible,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Le Monde,Pas terrible,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Positif,Pas terrible,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Le Figaro,Très mauvais,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
Le Nouvel Observateur,Très mauvais,5 est le numéro parfait,2019-10-23,106,Drame,italien,De Igort,"Avec Toni Servillo, Valeria Golino, Carlo Buccirosso"
CNews,Pas mal,6 Underground,2019-12-13,127,Policier,américain,De Michael Bay,"Avec Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo"
Ecran Large,Pas mal,6 Underground,2019-12-13,127,Policier,américain,De Michael Bay,"Avec Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo"
L'Ecran Fantastique,Pas mal,6 Underground,2019-12-13,127,Policier,américain,De Michael Bay,"Avec Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo"
Le Parisien,Pas mal,6 Underground,2019-12-13,127,Policier,américain,De Michael Bay,"Avec Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo"
Première,Pas mal,6 Underground,2019-12-13,127,Policier,américain,De Michael Bay,"Avec Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo"
Les Inrockuptibles,Pas terrible,6 Underground,2019-12-13,127,Policier,américain,De Michael Bay,"Avec Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo"
Mad Movies,Pas terrible,6 Underground,2019-12-13,127,Policier,américain,De Michael Bay,"Avec Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo"
Télé 7 Jours,Pas terrible,6 Underground,2019-12-13,127,Policier,américain,De Michael Bay,"Avec Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo"
Critikat.com,Très mauvais,6 Underground,2019-12-13,127,Policier,américain,De Michael Bay,"Avec Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo"
Positif,Très mauvais,6 Underground,2019-12-13,127,Policier,américain,De Michael Bay,"Avec Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo"
Télérama,Très mauvais,6 Underground,2019-12-13,127,Policier,américain,De Michael Bay,"Avec Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo"
Télé Loisirs,Chef-d'oeuvre,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
20 Minutes,Très bien,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Bande à part,Très bien,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Elle,Très bien,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Femme Actuelle,Très bien,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Le Journal du Dimanche,Très bien,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Le Monde,Très bien,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Les Fiches du Cinéma,Très bien,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Les Inrockuptibles,Très bien,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Positif,Très bien,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Télé 7 Jours,Très bien,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
aVoir-aLire.com,Très bien,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Le Nouvel Observateur,Pas mal,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Sud Ouest,Pas mal,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Télérama,Pas mal,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Le Figaro,Pas terrible,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Le Parisien,Pas terrible,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Première,Pas terrible,A cœur battant,2020-09-30,90,Drame,français,De Keren Ben Rafael,"Avec Judith Chemla, Arieh Worthalter, Noémie Lvovsky"
Mad Movies,Chef-d'oeuvre,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Ouest France,Chef-d'oeuvre,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
20 Minutes,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
CNews,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
CinemaTeaser,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Ecran Large,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Femme Actuelle,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Le Figaro,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Le Monde,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Le Point,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Les Fiches du Cinéma,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Libération,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Positif,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Première,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Télé 7 Jours,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Télérama,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
aVoir-aLire.com,Très bien,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Le Nouvel Observateur,Pas mal,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Le Parisien,Pas mal,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Les Inrockuptibles,Pas mal,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
Télé Loisirs,Pas mal,À couteaux tirés,2019-11-27,131,Comédie,américain,De Rian Johnson,"Avec Daniel Craig, Chris Evans, Ana de Armas"
