paper,rating,title,date,duration,genre,nationality,direction,actors
Ouest France,Pas mal,2012,2009-11-11,158,Science fiction,américain,De Roland Emmerich,"Avec John Cusack, Chiwetel Ejiofor, Amanda Peet"
Positif,Pas mal,2012,2009-11-11,158,Science fiction,américain,De Roland Emmerich,"Avec John Cusack, Chiwetel Ejiofor, Amanda Peet"
Télé 7 Jours,Pas mal,2012,2009-11-11,158,Science fiction,américain,De Roland Emmerich,"Avec John Cusack, Chiwetel Ejiofor, Amanda Peet"
Libération,Pas terrible,2012,2009-11-11,158,Science fiction,américain,De Roland Emmerich,"Avec John Cusack, Chiwetel Ejiofor, Amanda Peet"
TéléCinéObs,Pas terrible,2012,2009-11-11,158,Science fiction,américain,De Roland Emmerich,"Avec John Cusack, Chiwetel Ejiofor, Amanda Peet"
Télérama,Pas terrible,2012,2009-11-11,158,Science fiction,américain,De Roland Emmerich,"Avec John Cusack, Chiwetel Ejiofor, Amanda Peet"
Mad Movies,Très mauvais,2012,2009-11-11,158,Science fiction,américain,De Roland Emmerich,"Avec John Cusack, Chiwetel Ejiofor, Amanda Peet"
Filmsactu,Très bien,20th Century Boys - Chapitre 2 : Le dernier espoir,2009-08-26,142,Thriller,japonais,De Yukihiko Tsutsumi,"Avec Etsushi Toyokawa, Takako Tokiwa, Airi Taira"
Mad Movies,Très bien,20th Century Boys - Chapitre 2 : Le dernier espoir,2009-08-26,142,Thriller,japonais,De Yukihiko Tsutsumi,"Avec Etsushi Toyokawa, Takako Tokiwa, Airi Taira"
Studio Ciné Live,Très bien,20th Century Boys - Chapitre 2 : Le dernier espoir,2009-08-26,142,Thriller,japonais,De Yukihiko Tsutsumi,"Avec Etsushi Toyokawa, Takako Tokiwa, Airi Taira"
Dvdrama,Pas mal,20th Century Boys - Chapitre 2 : Le dernier espoir,2009-08-26,142,Thriller,japonais,De Yukihiko Tsutsumi,"Avec Etsushi Toyokawa, Takako Tokiwa, Airi Taira"
L'Ecran Fantastique,Pas mal,20th Century Boys - Chapitre 2 : Le dernier espoir,2009-08-26,142,Thriller,japonais,De Yukihiko Tsutsumi,"Avec Etsushi Toyokawa, Takako Tokiwa, Airi Taira"
Le Monde,Pas mal,20th Century Boys - Chapitre 2 : Le dernier espoir,2009-08-26,142,Thriller,japonais,De Yukihiko Tsutsumi,"Avec Etsushi Toyokawa, Takako Tokiwa, Airi Taira"
Les Inrockuptibles,Pas mal,20th Century Boys - Chapitre 2 : Le dernier espoir,2009-08-26,142,Thriller,japonais,De Yukihiko Tsutsumi,"Avec Etsushi Toyokawa, Takako Tokiwa, Airi Taira"
Télérama,Pas terrible,20th Century Boys - Chapitre 2 : Le dernier espoir,2009-08-26,142,Thriller,japonais,De Yukihiko Tsutsumi,"Avec Etsushi Toyokawa, Takako Tokiwa, Airi Taira"
Dvdrama,Pas mal,3 amis mènent l'enquête,2009-10-21,77,Famille,français,"De Tony Loeser, Jesper Møller","Avec Volker Wolf, Hans-Gerd Kilbinger, Rene Heinersdorff"
Le Monde,Pas mal,3 amis mènent l'enquête,2009-10-21,77,Famille,français,"De Tony Loeser, Jesper Møller","Avec Volker Wolf, Hans-Gerd Kilbinger, Rene Heinersdorff"
Première,Pas mal,3 amis mènent l'enquête,2009-10-21,77,Famille,français,"De Tony Loeser, Jesper Møller","Avec Volker Wolf, Hans-Gerd Kilbinger, Rene Heinersdorff"
Studio Ciné Live,Pas mal,3 amis mènent l'enquête,2009-10-21,77,Famille,français,"De Tony Loeser, Jesper Møller","Avec Volker Wolf, Hans-Gerd Kilbinger, Rene Heinersdorff"
Le Figaroscope,Pas terrible,3 amis mènent l'enquête,2009-10-21,77,Famille,français,"De Tony Loeser, Jesper Møller","Avec Volker Wolf, Hans-Gerd Kilbinger, Rene Heinersdorff"
TéléCinéObs,Pas terrible,3 amis mènent l'enquête,2009-10-21,77,Famille,français,"De Tony Loeser, Jesper Møller","Avec Volker Wolf, Hans-Gerd Kilbinger, Rene Heinersdorff"
Télérama,Pas terrible,3 amis mènent l'enquête,2009-10-21,77,Famille,français,"De Tony Loeser, Jesper Møller","Avec Volker Wolf, Hans-Gerd Kilbinger, Rene Heinersdorff"
20 Minutes,Pas mal,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
La Croix,Pas mal,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Première,Pas mal,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Impact,Pas terrible,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Le Parisien,Pas terrible,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Télé 7 Jours,Pas terrible,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
TéléCinéObs,Pas terrible,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Télérama,Pas terrible,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Chronic'art.com,Très mauvais,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
L'Express,Très mauvais,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Le Journal du Dimanche,Très mauvais,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Le Monde,Très mauvais,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Le Point,Très mauvais,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Les Inrockuptibles,Très mauvais,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Ouest France,Très mauvais,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Studio Ciné Live,Très mauvais,600 kilos d'or pur,2010-08-25,100,Aventure,français,De Eric Besnard,"Avec Clovis Cornillac, Audrey Dana, Patrick Chesnais"
Cahiers du Cinéma,Pas mal,7 minutes au paradis,2009-10-14,94,Drame,israélien,De Omri Givon,"Avec Reymonde Amsellem, Eldad Prives, Nadav Nates"
Dvdrama,Pas mal,7 minutes au paradis,2009-10-14,94,Drame,israélien,De Omri Givon,"Avec Reymonde Amsellem, Eldad Prives, Nadav Nates"
L'Express,Pas mal,7 minutes au paradis,2009-10-14,94,Drame,israélien,De Omri Givon,"Avec Reymonde Amsellem, Eldad Prives, Nadav Nates"
Le Figaroscope,Pas mal,7 minutes au paradis,2009-10-14,94,Drame,israélien,De Omri Givon,"Avec Reymonde Amsellem, Eldad Prives, Nadav Nates"
Le Monde,Pas mal,7 minutes au paradis,2009-10-14,94,Drame,israélien,De Omri Givon,"Avec Reymonde Amsellem, Eldad Prives, Nadav Nates"
Positif,Pas mal,7 minutes au paradis,2009-10-14,94,Drame,israélien,De Omri Givon,"Avec Reymonde Amsellem, Eldad Prives, Nadav Nates"
Première,Pas mal,7 minutes au paradis,2009-10-14,94,Drame,israélien,De Omri Givon,"Avec Reymonde Amsellem, Eldad Prives, Nadav Nates"
Studio Ciné Live,Pas mal,7 minutes au paradis,2009-10-14,94,Drame,israélien,De Omri Givon,"Avec Reymonde Amsellem, Eldad Prives, Nadav Nates"
Télérama,Pas mal,7 minutes au paradis,2009-10-14,94,Drame,israélien,De Omri Givon,"Avec Reymonde Amsellem, Eldad Prives, Nadav Nates"
Le Parisien,Chef-d'oeuvre,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
20 Minutes,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Brazil,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Chronic'art.com,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Elle,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Filmsactu,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Le Figaroscope,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Le Monde,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Le Point,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Paris Match,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Première,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Studio Ciné Live,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
TéléCinéObs,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Télérama,Très bien,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Critikat.com,Pas mal,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Excessif,Pas mal,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
L'Express,Pas mal,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
La Croix,Pas mal,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Libération,Pas mal,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Ouest France,Pas mal,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Positif,Pas mal,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Le Journal du Dimanche,Pas terrible,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Les Inrockuptibles,Pas terrible,8 fois debout,2010-04-14,103,Comédie dramatique,français,De Xabi Molia,"Avec Julie Gayet, Denis Podalydès, Constance Dollé"
Chronic'art.com,Pas mal,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Dvdrama,Pas mal,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Excessif,Pas mal,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Le Journal du Dimanche,Pas mal,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Mad Movies,Pas mal,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Première,Pas mal,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Studio Ciné Live,Pas mal,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Brazil,Pas terrible,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Cahiers du Cinéma,Pas terrible,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
L'Humanité,Pas terrible,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Le Parisien,Pas terrible,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Libération,Pas terrible,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
TéléCinéObs,Pas terrible,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Télérama,Pas terrible,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Le Monde,Très mauvais,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
Les Inrockuptibles,Très mauvais,[REC]²,2009-12-23,85,Epouvante-horreur,espagnol,"De Jaume Balagueró, Paco Plaza","Avec Carlos Olalla, Manuela Velasco, Jonathan D. Mellor"
20 Minutes,Très bien,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Brazil,Très bien,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Critikat.com,Très bien,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Elle,Très bien,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Le Point,Très bien,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Libération,Très bien,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Positif,Très bien,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
TéléCinéObs,Très bien,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Télérama,Très bien,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Excessif,Pas mal,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
L'Express,Pas mal,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
La Croix,Pas mal,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Le Figaroscope,Pas mal,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Le Monde,Pas mal,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Le Parisien,Pas mal,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Première,Pas mal,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Studio Ciné Live,Pas mal,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Les Inrockuptibles,Pas terrible,A 5 heures de Paris,2010-06-23,90,Drame,israélien,De Leon Prudovsky,"Avec Dror Keren, Helena Yaralova, Vladimir Friedman"
Les Inrockuptibles,Chef-d'oeuvre,Â Deriva,2009-09-09,103,Drame,brésilien,De Heitor Dhalia,"Avec Vincent Cassel, Débora Bloch, Laura Neiva"
Dvdrama,Très bien,Â Deriva,2009-09-09,103,Drame,brésilien,De Heitor Dhalia,"Avec Vincent Cassel, Débora Bloch, Laura Neiva"
L'Express,Très bien,Â Deriva,2009-09-09,103,Drame,brésilien,De Heitor Dhalia,"Avec Vincent Cassel, Débora Bloch, Laura Neiva"
Le Figaroscope,Très bien,Â Deriva,2009-09-09,103,Drame,brésilien,De Heitor Dhalia,"Avec Vincent Cassel, Débora Bloch, Laura Neiva"
Metro,Très bien,Â Deriva,2009-09-09,103,Drame,brésilien,De Heitor Dhalia,"Avec Vincent Cassel, Débora Bloch, Laura Neiva"
Le Journal du Dimanche,Pas mal,Â Deriva,2009-09-09,103,Drame,brésilien,De Heitor Dhalia,"Avec Vincent Cassel, Débora Bloch, Laura Neiva"
