paper,rating,title,date,duration,genre,nationality,direction,actors
Télérama,Pas terrible,102 dalmatiens,2001-01-31,100,Comédie,américain,De Kevin Lima,"Avec Tim McInnerny, Jim Carter, Ron Cook"
Le Figaroscope,Très bien,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Le Parisien,Très bien,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
MCinéma.com,Très bien,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Studio Magazine,Très bien,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Aden,Pas mal,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Chronic'art.com,Pas mal,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Cinopsis.com,Pas mal,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Ciné Live,Pas mal,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
L'Express,Pas mal,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Le Nouvel Observateur,Pas mal,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Le Point,Pas mal,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Positif,Pas mal,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Première,Pas mal,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Télérama,Pas mal,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Fluctuat.net,Pas terrible,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Le Monde,Pas terrible,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
MCinéma.com,Pas terrible,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Repérages,Pas terrible,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
Urbuz,Pas terrible,15 août,2001-04-18,92,Comédie,français,De Patrick Alessandrin,"Avec Richard Berry, Charles Berling, Jean-Pierre Darroussin"
L'Humanité,Très bien,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Le Monde,Très bien,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Le Nouvel Observateur,Très bien,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Le Parisien,Très bien,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Les Inrockuptibles,Très bien,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Libération,Très bien,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Aden,Pas mal,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Ciné Live,Pas mal,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
L'Express,Pas mal,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Le Figaro,Pas mal,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Studio Magazine,Pas mal,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Télérama,Pas mal,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Zurban,Pas mal,"17, rue Bleue",2001-11-21,95,Comédie dramatique,français,De Chad Chenouga,"Avec Lysiane Meis, Abdel Halis, Aimen Ben Hamed"
Ciné Live,Pas mal,2ème quinzaine de juillet,2000-07-26,92,Comédie,français,De Christophe Reichert,"Avec Zinedine Soualem, Michèle Bernier, Vanessa Jarry"
Le Monde,Pas mal,2ème quinzaine de juillet,2000-07-26,92,Comédie,français,De Christophe Reichert,"Avec Zinedine Soualem, Michèle Bernier, Vanessa Jarry"
Première,Pas terrible,2ème quinzaine de juillet,2000-07-26,92,Comédie,français,De Christophe Reichert,"Avec Zinedine Soualem, Michèle Bernier, Vanessa Jarry"
Télérama,Pas terrible,2ème quinzaine de juillet,2000-07-26,92,Comédie,français,De Christophe Reichert,"Avec Zinedine Soualem, Michèle Bernier, Vanessa Jarry"
Aden,Pas mal,50 Degres Fahrenheit,2000-12-06,101,Comédie,américain,De Hugh Johnson,"Avec Cuba Gooding Jr., Skeet Ulrich, Peter Firth"
Chronic'art.com,Pas mal,50 Degres Fahrenheit,2000-12-06,101,Comédie,américain,De Hugh Johnson,"Avec Cuba Gooding Jr., Skeet Ulrich, Peter Firth"
Le Figaro Magazine,Pas mal,50 Degres Fahrenheit,2000-12-06,101,Comédie,américain,De Hugh Johnson,"Avec Cuba Gooding Jr., Skeet Ulrich, Peter Firth"
Le Monde,Pas mal,50 Degres Fahrenheit,2000-12-06,101,Comédie,américain,De Hugh Johnson,"Avec Cuba Gooding Jr., Skeet Ulrich, Peter Firth"
Repérages,Pas mal,50 Degres Fahrenheit,2000-12-06,101,Comédie,américain,De Hugh Johnson,"Avec Cuba Gooding Jr., Skeet Ulrich, Peter Firth"
Ciné Live,Pas terrible,50 Degres Fahrenheit,2000-12-06,101,Comédie,américain,De Hugh Johnson,"Avec Cuba Gooding Jr., Skeet Ulrich, Peter Firth"
MCinéma.com,Pas terrible,50 Degres Fahrenheit,2000-12-06,101,Comédie,américain,De Hugh Johnson,"Avec Cuba Gooding Jr., Skeet Ulrich, Peter Firth"
Première,Pas terrible,50 Degres Fahrenheit,2000-12-06,101,Comédie,américain,De Hugh Johnson,"Avec Cuba Gooding Jr., Skeet Ulrich, Peter Firth"
Studio Magazine,Pas terrible,50 Degres Fahrenheit,2000-12-06,101,Comédie,américain,De Hugh Johnson,"Avec Cuba Gooding Jr., Skeet Ulrich, Peter Firth"
Télérama,Pas terrible,50 Degres Fahrenheit,2000-12-06,101,Comédie,américain,De Hugh Johnson,"Avec Cuba Gooding Jr., Skeet Ulrich, Peter Firth"
Urbuz,Pas terrible,50 Degres Fahrenheit,2000-12-06,101,Comédie,américain,De Hugh Johnson,"Avec Cuba Gooding Jr., Skeet Ulrich, Peter Firth"
Le Parisien,Très bien,60 secondes chrono,2000-08-23,118,Policier,américain,De Dominic Sena,"Avec Nicolas Cage, Angelina Jolie, Robert Duvall"
Cplanet.com,Pas mal,60 secondes chrono,2000-08-23,118,Policier,américain,De Dominic Sena,"Avec Nicolas Cage, Angelina Jolie, Robert Duvall"
L'Express,Pas mal,60 secondes chrono,2000-08-23,118,Policier,américain,De Dominic Sena,"Avec Nicolas Cage, Angelina Jolie, Robert Duvall"
Studio Magazine,Pas mal,60 secondes chrono,2000-08-23,118,Policier,américain,De Dominic Sena,"Avec Nicolas Cage, Angelina Jolie, Robert Duvall"
Télérama,Pas mal,60 secondes chrono,2000-08-23,118,Policier,américain,De Dominic Sena,"Avec Nicolas Cage, Angelina Jolie, Robert Duvall"
Impact,Pas terrible,60 secondes chrono,2000-08-23,118,Policier,américain,De Dominic Sena,"Avec Nicolas Cage, Angelina Jolie, Robert Duvall"
Le Monde,Pas terrible,60 secondes chrono,2000-08-23,118,Policier,américain,De Dominic Sena,"Avec Nicolas Cage, Angelina Jolie, Robert Duvall"
Le Nouvel Observateur,Pas terrible,60 secondes chrono,2000-08-23,118,Policier,américain,De Dominic Sena,"Avec Nicolas Cage, Angelina Jolie, Robert Duvall"
Première,Pas terrible,60 secondes chrono,2000-08-23,118,Policier,américain,De Dominic Sena,"Avec Nicolas Cage, Angelina Jolie, Robert Duvall"
Aden,Très bien,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
Chronic'art.com,Très bien,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
Ciné Live,Très bien,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
L'Express,Très bien,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
L'Humanité,Très bien,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
Le Point,Très bien,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
Les Inrockuptibles,Très bien,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
Libération,Très bien,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
Urbuz,Très bien,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
Le Figaro,Pas mal,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
Studio Magazine,Pas mal,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
Zurban,Pas mal,7 chants de la Toundra,2001-12-12,86,Documentaire,finlandais,"De Markku Lehmuskallio, Anastasia Lapsui",NA
L'Ecran Fantastique,Très bien,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
MCinéma.com,Très bien,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Ciné Live,Pas mal,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
L'Express,Pas mal,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Le Figaroscope,Pas mal,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Le Point,Pas mal,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Positif,Pas mal,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Première,Pas mal,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Urbuz,Pas mal,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Aden,Pas terrible,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Cahiers du Cinéma,Pas terrible,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Chronic'art.com,Pas terrible,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Cinopsis.com,Pas terrible,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Le Nouvel Observateur,Pas terrible,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Télérama,Pas terrible,A l'aube du 6ème jour,2000-12-20,124,Action,américain,De Roger Spottiswoode,"Avec Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn"
Chronic'art.com,Chef-d'oeuvre,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Le Point,Chef-d'oeuvre,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Libération,Chef-d'oeuvre,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Elle,Très bien,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
L'Express,Très bien,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Le Figaro,Très bien,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Le Figaroscope,Très bien,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Le Parisien,Très bien,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Les Inrockuptibles,Très bien,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Première,Très bien,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Aden,Pas mal,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Ciné Live,Pas mal,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Les Echos,Pas mal,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
MCinéma.com,Pas mal,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Studio Magazine,Pas mal,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Télérama,Pas mal,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Urbuz,Pas mal,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
L'Humanité,Pas terrible,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Le Monde,Pas terrible,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Le Nouvel Observateur,Pas terrible,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Positif,Pas terrible,À la rencontre de Forrester,2001-04-18,136,Comédie,américain,De Gus Van Sant,"Avec Sean Connery, Rob Brown, F. Murray Abraham"
Cinopsis.com,Chef-d'oeuvre,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
Le Point,Chef-d'oeuvre,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
Cplanet.com,Très bien,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
L'Evénement,Très bien,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
L'Express,Très bien,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
Le Figaroscope,Très bien,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
Première,Très bien,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
Cahiers du Cinéma,Pas mal,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
Chronic'art.com,Pas mal,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
Le Nouvel Observateur,Pas mal,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
Les Echos,Pas mal,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
Positif,Pas mal,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
Télérama,Pas terrible,A la verticale de l'été,2000-05-24,112,Drame,vietnamien,De Tran Anh Hung,"Avec Nguyen Nhu Quynh, Le Khanh, Tran Manh Cuong"
Fluctuat.net,Chef-d'oeuvre,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
L'Express,Chef-d'oeuvre,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
Libération,Chef-d'oeuvre,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
Repérages,Chef-d'oeuvre,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
Aden,Très bien,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
Ciné Live,Très bien,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
Le Monde,Très bien,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
Les Inrockuptibles,Très bien,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
MCinéma.com,Très bien,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
Studio Magazine,Très bien,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
Télérama,Très bien,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
Urbuz,Très bien,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
Chronic'art.com,Pas mal,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
Le Point,Pas mal,À Ma Soeur !,2001-03-07,93,Drame,français,De Catherine Breillat,"Avec Anaïs Reboux, Roxane Mesquida, Libero De Rienzo"
